DEBUG market 2014-08-29 16:51:34 ./market/recommend.py recommend 386  新增banner:f60f28c3
DEBUG market 2014-09-06 11:53:47 ./game/views.py views 255  修改f7493db2的信息
DEBUG market 2014-09-06 11:54:11 ./game/views.py views 255  修改94e31adf的信息
DEBUG market 2014-09-06 11:55:20 ./game/views.py views 255  修改917af9a3的信息
DEBUG market 2014-09-06 11:56:04 ./game/views.py views 255  修改854cfc3b的信息
DEBUG market 2014-09-06 11:56:27 ./game/views.py views 255  修改7e6d9cc1的信息
DEBUG market 2014-09-06 11:56:32 ./game/views.py views 255  修改7e6d9cc1的信息
DEBUG market 2014-09-06 11:56:54 ./game/views.py views 255  修改742e2a82的信息
DEBUG market 2014-09-06 11:57:20 ./game/views.py views 255  修改66975c95的信息
DEBUG market 2014-09-06 11:57:38 ./game/views.py views 255  修改659086c5的信息
DEBUG market 2014-09-06 11:58:16 ./game/views.py views 255  修改3204dd16的信息
DEBUG market 2014-09-06 11:58:49 ./game/views.py views 255  修改31f79e0a的信息
DEBUG market 2014-09-06 11:58:51 ./game/views.py views 255  修改31f79e0a的信息
DEBUG market 2014-09-06 11:59:25 ./game/views.py views 255  修改291152fb的信息
DEBUG market 2014-09-06 11:59:53 ./game/views.py views 255  修改19defbd9的信息
DEBUG market 2014-09-06 12:00:35 ./game/views.py views 255  修改12fc66a5的信息
DEBUG market 2014-09-06 12:01:07 ./game/views.py views 255  修改f7493db2的信息
DEBUG market 2014-09-06 12:02:13 ./game/views.py views 255  修改f2e209a2的信息
DEBUG market 2014-09-06 12:02:42 ./game/views.py views 255  修改dc4b7574的信息
DEBUG market 2014-09-06 12:03:04 ./game/views.py views 255  修改d2cb927b的信息
DEBUG market 2014-09-06 12:03:33 ./game/views.py views 255  修改be87fe61的信息
DEBUG market 2014-09-06 12:04:11 ./game/views.py views 255  修改8e559186的信息
DEBUG market 2014-09-06 12:04:30 ./game/views.py views 255  修改a8c662dd的信息
DEBUG market 2014-09-06 12:04:55 ./game/views.py views 255  修改7ccd765a的信息
DEBUG market 2014-09-06 12:05:26 ./game/views.py views 255  修改7628831a的信息
DEBUG market 2014-09-06 12:06:16 ./game/views.py views 255  修改3f0647e5的信息
DEBUG market 2014-09-06 12:11:28 ./game/views.py views 255  修改347e022c的信息
DEBUG market 2014-09-06 12:11:51 ./game/views.py views 255  修改4bf7b930的信息
DEBUG market 2014-09-06 12:12:31 ./game/views.py views 255  修改06cc716b的信息
DEBUG market 2014-09-06 12:12:55 ./game/views.py views 255  修改b88a5b06的信息
DEBUG market 2014-09-06 12:13:22 ./game/views.py views 255  修改f44f1ae3的信息
DEBUG market 2014-09-06 12:13:39 ./game/views.py views 255  修改da5c4367的信息
DEBUG market 2014-09-06 12:13:59 ./game/views.py views 255  修改b5b23f1d的信息
DEBUG market 2014-09-06 12:14:16 ./game/views.py views 255  修改aca81671的信息
DEBUG market 2014-09-06 12:14:39 ./game/views.py views 255  修改a8010652的信息
DEBUG market 2014-09-06 12:14:58 ./game/views.py views 255  修改6204c806的信息
DEBUG market 2014-09-06 12:15:36 ./game/views.py views 255  修改5f2fe998的信息
DEBUG market 2014-09-06 12:16:13 ./game/views.py views 255  修改2e405f19的信息
DEBUG market 2014-09-06 12:16:28 ./game/views.py views 255  修改21b2ad01的信息
DEBUG market 2014-09-06 12:16:52 ./game/views.py views 255  修改089d70cd的信息
DEBUG market 2014-09-06 12:18:43 ./game/views.py views 255  修改8b0ba0a8的信息
DEBUG market 2014-09-06 12:18:54 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-06 12:26:34 ./market/recommend.py recommend 414  新增banner:3e73c512
DEBUG market 2014-09-06 12:26:55 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 13:08:21 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 16:16:51 ./game/views.py views 255  修改4bf7b930的信息
DEBUG market 2014-09-07 16:17:03 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 16:20:22 ./game/views.py views 255  修改4bf7b930的信息
DEBUG market 2014-09-07 16:20:32 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 16:22:29 ./game/views.py views 255  修改4bf7b930的信息
DEBUG market 2014-09-07 16:22:38 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 16:26:06 ./game/views.py views 255  修改3e73c512的信息
DEBUG market 2014-09-07 16:26:17 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 16:28:09 ./game/views.py views 255  修改a2b4d811的信息
DEBUG market 2014-09-07 16:28:18 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 16:29:19 ./game/views.py views 255  修改3204dd16的信息
DEBUG market 2014-09-07 16:29:28 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 16:31:32 ./game/views.py views 255  修改7628831a的信息
DEBUG market 2014-09-07 16:31:41 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 16:32:21 ./game/views.py views 255  修改7628831a的信息
DEBUG market 2014-09-07 16:32:31 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 16:33:44 ./game/views.py views 255  修改b7276996的信息
DEBUG market 2014-09-07 16:33:53 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 20:27:18 ./game/views.py views 255  修改4bf7b930的信息
DEBUG market 2014-09-07 20:27:28 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 20:48:02 ./game/views.py views 255  修改12fc66a5的信息
DEBUG market 2014-09-07 20:48:13 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 20:49:06 ./game/views.py views 255  修改12fc66a5的信息
DEBUG market 2014-09-07 20:49:17 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-07 20:59:18 ./game/views.py views 255  修改12fc66a5的信息
DEBUG market 2014-09-07 20:59:29 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-09 11:31:50 ./game/views.py views 255  修改aaff36dd的信息
DEBUG market 2014-09-09 11:36:48 ./game/views.py views 255  修改b88a5b06的信息
DEBUG market 2014-09-09 11:38:15 ./game/views.py views 255  修改da5c4367的信息
DEBUG market 2014-09-09 11:40:11 ./game/views.py views 255  修改12fc66a5的信息
DEBUG market 2014-09-09 11:46:59 ./game/views.py views 255  修改659086c5的信息
DEBUG market 2014-09-09 11:47:04 ./game/views.py views 255  修改659086c5的信息
DEBUG market 2014-09-09 11:50:43 ./game/views.py views 255  修改4bf7b930的信息
DEBUG market 2014-09-09 11:51:14 ./game/views.py views 255  修改a06b0584的信息
DEBUG market 2014-09-09 11:53:22 ./game/views.py views 255  修改7628831a的信息
DEBUG market 2014-09-09 11:54:21 ./game/views.py views 255  修改a82047dc的信息
DEBUG market 2014-09-09 11:55:09 ./game/views.py views 255  修改b7276996的信息
DEBUG market 2014-09-09 11:55:55 ./game/views.py views 255  修改7ccd765a的信息
DEBUG market 2014-09-09 11:56:42 ./game/views.py views 255  修改291152fb的信息
DEBUG market 2014-09-09 11:57:07 ./game/views.py views 255  修改3204dd16的信息
DEBUG market 2014-09-09 11:57:34 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-09 13:46:10 ./market/category.py category 91 向晓玮 新增1分类下的游戏:aa6e8b99
DEBUG market 2014-09-09 13:46:30 ./market/category.py category 91 向晓玮 新增1分类下的游戏:3cde0270
DEBUG market 2014-09-09 13:46:49 ./market/category.py category 91 向晓玮 新增1分类下的游戏:a3a685d9
DEBUG market 2014-09-09 13:47:09 ./market/category.py category 110 向晓玮 删除1分类下的游戏:3cde0270
DEBUG market 2014-09-09 13:47:12 ./market/category.py category 110 向晓玮 删除1分类下的游戏:aa6e8b99
DEBUG market 2014-09-09 13:47:15 ./market/category.py category 110 向晓玮 删除1分类下的游戏:a3a685d9
DEBUG market 2014-09-09 15:45:26 ./market/category.py category 121 向晓玮 删除1分类下的游戏:75e2c304
DEBUG market 2014-09-09 15:46:17 ./market/topic.py topic 47 向晓玮 发布数据
DEBUG market 2014-09-09 17:51:09 ./market/recommend.py recommend 165  删除推荐列表的游戏:cf7b238d
DEBUG market 2014-09-09 17:52:01 ./market/recommend.py recommend 165  删除推荐列表的游戏:7203d4c9
DEBUG market 2014-09-09 17:53:20 ./market/topic.py topic 424  删除专题61的游戏列表:94e31adf
DEBUG market 2014-09-09 17:53:24 ./market/topic.py topic 405  新增专题61的游戏列表:94e31adf
DEBUG market 2014-09-09 17:54:08 ./market/topic.py topic 424  删除专题61的游戏列表:f7493db2
DEBUG market 2014-09-09 17:54:24 ./market/topic.py topic 405  新增专题61的游戏列表:f7493db2
DEBUG market 2014-09-09 17:54:45 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-09 18:02:00 ./market/topic.py topic 47 向晓玮 发布数据
DEBUG market 2014-09-10 18:24:27 ./game/views.py views 268  修改a2b4d811的信息
DEBUG market 2014-09-10 18:24:43 ./market/topic.py topic 47 向晓玮 发布数据
DEBUG market 2014-09-10 18:58:10 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-10 20:37:10 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-10 20:45:27 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 10:53:28 ./market/topic.py topic 60  同步数据
DEBUG market 2014-09-11 10:53:28 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:18:02 ./game/views.py views 299  修改12fc66a5的信息
DEBUG market 2014-09-11 15:18:05 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:19:39 ./game/views.py views 299  修改b49ce4a1的信息
DEBUG market 2014-09-11 15:19:42 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:20:46 ./game/views.py views 299  修改be87fe61的信息
DEBUG market 2014-09-11 15:20:50 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:21:25 ./game/views.py views 299  修改4f647eab的信息
DEBUG market 2014-09-11 15:21:29 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:22:03 ./game/views.py views 299  修改f7493db2的信息
DEBUG market 2014-09-11 15:22:07 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:22:24 ./game/views.py views 299  修改3fe2f3ca的信息
DEBUG market 2014-09-11 15:22:34 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:23:00 ./game/views.py views 299  修改917af9a3的信息
DEBUG market 2014-09-11 15:23:03 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:24:19 ./game/views.py views 299  修改8c1be0d0的信息
DEBUG market 2014-09-11 15:24:22 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:24:32 ./game/views.py views 299  修改659086c5的信息
DEBUG market 2014-09-11 15:24:42 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:25:04 ./game/views.py views 299  修改dc4b7574的信息
DEBUG market 2014-09-11 15:25:07 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:25:50 ./game/views.py views 299  修改a2b4d811的信息
DEBUG market 2014-09-11 15:25:54 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:26:25 ./game/views.py views 299  修改742e2a82的信息
DEBUG market 2014-09-11 15:26:29 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:26:31 ./game/views.py views 299  修改6204c806的信息
DEBUG market 2014-09-11 15:26:36 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:27:08 ./game/views.py views 299  修改b5b23f1d的信息
DEBUG market 2014-09-11 15:27:25 ./game/views.py views 299  修改b5b23f1d的信息
DEBUG market 2014-09-11 15:27:29 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:27:56 ./game/views.py views 299  修改2e405f19的信息
DEBUG market 2014-09-11 15:27:57 ./game/views.py views 299  修改a8010652的信息
DEBUG market 2014-09-11 15:28:00 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:28:01 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:28:18 ./market/category.py category 121 向晓玮 删除1分类下的游戏:d262bed5
DEBUG market 2014-09-11 15:28:25 ./game/views.py views 299  修改d2cb927b的信息
DEBUG market 2014-09-11 15:28:29 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:29:05 ./game/views.py views 299  修改a06b0584的信息
DEBUG market 2014-09-11 15:29:09 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:29:15 ./game/views.py views 299  修改291152fb的信息
DEBUG market 2014-09-11 15:29:19 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:29:48 ./game/views.py views 299  修改19defbd9的信息
DEBUG market 2014-09-11 15:29:52 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:30:21 ./game/views.py views 299  修改7628831a的信息
DEBUG market 2014-09-11 15:30:25 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:30:32 ./game/views.py views 299  修改5f2fe998的信息
DEBUG market 2014-09-11 15:30:36 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:30:56 ./game/views.py views 299  修改94e31adf的信息
DEBUG market 2014-09-11 15:31:00 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:31:25 ./game/views.py views 299  修改7e6d9cc1的信息
DEBUG market 2014-09-11 15:31:29 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:31:55 ./game/views.py views 299  修改d133eca9的信息
DEBUG market 2014-09-11 15:31:58 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:32:03 ./game/views.py views 299  修改089d70cd的信息
DEBUG market 2014-09-11 15:32:07 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:32:39 ./game/views.py views 299  修改f44f1ae3的信息
DEBUG market 2014-09-11 15:32:43 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:34:02 ./game/views.py views 299  修改a8c662dd的信息
DEBUG market 2014-09-11 15:34:10 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:34:32 ./game/views.py views 299  修改aca81671的信息
DEBUG market 2014-09-11 15:34:35 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:35:23 ./game/views.py views 299  修改b7276996的信息
DEBUG market 2014-09-11 15:35:27 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:35:36 ./game/views.py views 299  修改44cc7516的信息
DEBUG market 2014-09-11 15:35:41 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:35:56 ./game/views.py views 299  修改f2e209a2的信息
DEBUG market 2014-09-11 15:35:59 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:36:24 ./game/views.py views 299  修改a82047dc的信息
DEBUG market 2014-09-11 15:36:30 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:36:46 ./game/views.py views 299  修改4bf7b930的信息
DEBUG market 2014-09-11 15:36:49 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:37:16 ./game/views.py views 299  修改347e022c的信息
DEBUG market 2014-09-11 15:37:20 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:37:22 ./game/views.py views 299  修改06cc716b的信息
DEBUG market 2014-09-11 15:37:25 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:37:53 ./game/views.py views 299  修改7ccd765a的信息
DEBUG market 2014-09-11 15:37:58 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:38:08 ./game/views.py views 299  修改da5c4367的信息
DEBUG market 2014-09-11 15:38:12 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:38:30 ./game/views.py views 299  修改8e559186的信息
DEBUG market 2014-09-11 15:38:34 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:39:06 ./game/views.py views 299  修改8b0ba0a8的信息
DEBUG market 2014-09-11 15:39:09 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:39:17 ./game/views.py views 299  修改aaff36dd的信息
DEBUG market 2014-09-11 15:39:20 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:39:34 ./game/views.py views 299  修改66975c95的信息
DEBUG market 2014-09-11 15:39:37 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:40:16 ./game/views.py views 299  修改21b2ad01的信息
DEBUG market 2014-09-11 15:40:20 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:41:14 ./game/views.py views 299  修改31f79e0a的信息
DEBUG market 2014-09-11 15:41:18 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:41:39 ./game/views.py views 299  修改b88a5b06的信息
DEBUG market 2014-09-11 15:41:43 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:42:34 ./game/views.py views 299  修改854cfc3b的信息
DEBUG market 2014-09-11 15:42:38 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 15:43:29 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 16:16:39 ./market/category.py category 121  删除1分类下的游戏:d262bed5
DEBUG market 2014-09-11 16:54:38 ./market/topic.py topic 307  删除专题:47
DEBUG market 2014-09-11 16:54:43 ./market/topic.py topic 307  删除专题:51
DEBUG market 2014-09-11 16:54:46 ./market/topic.py topic 307  删除专题:50
DEBUG market 2014-09-11 16:54:49 ./market/topic.py topic 307  删除专题:49
DEBUG market 2014-09-11 16:54:52 ./market/topic.py topic 307  删除专题:48
DEBUG market 2014-09-11 16:54:55 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 17:30:20 ./market/recommend.py recommend 162  删除推荐列表的游戏:4bf7b930
DEBUG market 2014-09-11 17:30:25 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-11 18:01:52 ./game/views.py views 299  修改3fe2f3ca的信息
DEBUG market 2014-09-11 18:36:53 ./game/views.py views 299  修改3e73c512的信息
DEBUG market 2014-09-11 18:37:00 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 11:23:00 ./game/views.py views 299  修改b90a686a的信息
DEBUG market 2014-09-12 11:23:14 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-12 11:23:59 ./game/views.py views 299  修改6f98dad0的信息
DEBUG market 2014-09-12 11:24:28 ./game/views.py views 299  修改3b725804的信息
DEBUG market 2014-09-12 11:24:34 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-12 11:24:38 ./game/views.py views 299  修改b90a686a的信息
DEBUG market 2014-09-12 11:24:58 ./game/views.py views 299  修改6f98dad0的信息
DEBUG market 2014-09-12 11:25:27 ./game/views.py views 299  修改c24da279的信息
DEBUG market 2014-09-12 11:25:38 ./game/views.py views 299  修改1e49eb9f的信息
DEBUG market 2014-09-12 11:37:08 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-12 11:37:13 ./game/views.py views 299  修改b90a686a的信息
DEBUG market 2014-09-12 11:37:18 ./game/views.py views 299  修改3fe2f3ca的信息
DEBUG market 2014-09-12 11:37:26 ./game/views.py views 299  修改3fe2f3ca的信息
DEBUG market 2014-09-12 11:37:36 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-12 11:37:46 ./game/views.py views 299  修改6f98dad0的信息
DEBUG market 2014-09-12 11:37:58 ./game/views.py views 299  修改3b725804的信息
DEBUG market 2014-09-12 11:38:04 ./game/views.py views 299  修改6f98dad0的信息
DEBUG market 2014-09-12 11:38:17 ./game/views.py views 299  修改c24da279的信息
DEBUG market 2014-09-12 11:42:12 ./game/views.py views 299  修改3fe2f3ca的信息
DEBUG market 2014-09-12 11:44:17 ./game/views.py views 299  修改12fc66a5的信息
DEBUG market 2014-09-12 11:47:12 ./game/views.py views 299  修改b90a686a的信息
DEBUG market 2014-09-12 11:53:32 ./game/views.py views 299  修改1e49eb9f的信息
DEBUG market 2014-09-12 12:02:06 ./game/views.py views 299  修改1e49eb9f的信息
DEBUG market 2014-09-12 12:02:49 ./game/views.py views 299  修改c24da279的信息
DEBUG market 2014-09-12 12:07:55 ./game/views.py views 299  修改3b725804的信息
DEBUG market 2014-09-12 12:12:43 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-12 12:20:58 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-12 14:06:41 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-12 14:12:30 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 14:13:21 ./market/recommend.py recommend 162  删除推荐列表的游戏:3204dd16
DEBUG market 2014-09-12 14:14:02 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 14:14:07 ./game/views.py views 299  修改b90a686a的信息
DEBUG market 2014-09-12 14:14:10 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 14:15:13 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 15:21:21 ./game/views.py views 299  修改6f98dad0的信息
DEBUG market 2014-09-12 15:21:27 ./game/views.py views 299  修改3b725804的信息
DEBUG market 2014-09-12 15:21:31 ./game/views.py views 299  修改b90a686a的信息
DEBUG market 2014-09-12 15:21:35 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-12 15:22:51 ./game/views.py views 299  修改1e49eb9f的信息
DEBUG market 2014-09-12 15:22:54 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 15:23:48 ./game/views.py views 299  修改c24da279的信息
DEBUG market 2014-09-12 15:23:52 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 15:24:52 ./game/views.py views 299  修改b90a686a的信息
DEBUG market 2014-09-12 15:24:55 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 15:26:42 ./game/views.py views 299  修改a2d11339的信息
DEBUG market 2014-09-12 15:26:54 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 15:42:07 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 15:43:14 ./market/topic.py topic 47 向晓玮 发布数据
DEBUG market 2014-09-12 16:01:46 ./market/recommend.py recommend 519  删除banner:18
DEBUG market 2014-09-12 16:01:50 ./market/recommend.py recommend 519  删除banner:17
DEBUG market 2014-09-12 16:01:53 ./market/recommend.py recommend 519  删除banner:22
DEBUG market 2014-09-12 16:10:44 ./market/recommend.py recommend 161  删除推荐列表的游戏:b90a686a
DEBUG market 2014-09-12 16:10:47 ./market/recommend.py recommend 161  删除推荐列表的游戏:3fe2f3ca
DEBUG market 2014-09-12 16:13:24 ./game/views.py views 299  修改1e49eb9f的信息
DEBUG market 2014-09-12 16:13:58 ./game/views.py views 299  修改c24da279的信息
DEBUG market 2014-09-12 16:14:03 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 16:14:10 ./game/views.py views 299  修改1e49eb9f的信息
DEBUG market 2014-09-12 16:14:14 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 16:31:07 ./market/recommend.py recommend 386  新增banner:c24da279
DEBUG market 2014-09-12 16:31:47 ./market/recommend.py recommend 386  新增banner:a2d11339
DEBUG market 2014-09-12 16:31:55 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 16:32:46 ./market/topic.py topic 412  新增专题61的游戏列表:b90a686a
DEBUG market 2014-09-12 16:32:56 ./market/topic.py topic 412  新增专题61的游戏列表:a2d11339
DEBUG market 2014-09-12 16:33:11 ./market/topic.py topic 412  新增专题61的游戏列表:6f98dad0
DEBUG market 2014-09-12 16:33:20 ./market/topic.py topic 412  新增专题61的游戏列表:3b725804
DEBUG market 2014-09-12 16:33:38 ./market/topic.py topic 412  新增专题61的游戏列表:1e49eb9f
DEBUG market 2014-09-12 16:34:02 ./market/topic.py topic 396  新增专题61的游戏列表:c24da279
DEBUG market 2014-09-12 16:34:28 ./market/topic.py topic 396  新增专题61的游戏列表:3fe2f3ca
DEBUG market 2014-09-12 16:34:41 ./game/views.py views 299  修改c24da279的信息
DEBUG market 2014-09-12 16:34:45 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 16:34:46 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 20:38:32 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 21:45:07 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 22:00:53 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 22:01:25 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-12 22:09:10 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-13 17:24:35 ./market/topic.py topic 60  同步数据
DEBUG market 2014-09-13 17:49:34 ./market/topic.py topic 60  同步数据
DEBUG market 2014-09-13 17:58:54 ./market/topic.py topic 47  发布数据
DEBUG market 2014-09-13 18:07:31 ./market/topic.py topic 60  同步数据
DEBUG market 2014-09-13 18:12:20 ./game/views.py views 299  修改3e73c512的信息
DEBUG market 2014-09-13 18:14:43 ./market/topic.py topic 60  同步数据
DEBUG market 2014-09-13 18:26:15 ./game/views.py views 299  修改a2b4d811的信息
DEBUG market 2014-09-13 18:26:31 ./game/views.py views 299  修改3f0647e5的信息
DEBUG market 2014-09-13 18:27:01 ./game/views.py views 299  修改7628831a的信息
DEBUG market 2014-09-13 18:27:04 ./game/views.py views 299  修改3f0647e5的信息
DEBUG market 2014-09-13 18:27:11 ./game/views.py views 299  修改7ccd765a的信息
DEBUG market 2014-09-13 18:27:16 ./game/views.py views 299  修改8e559186的信息
DEBUG market 2014-09-13 18:27:23 ./game/views.py views 299  修改a8c662dd的信息
DEBUG market 2014-09-13 18:27:45 ./game/views.py views 299  修改d2cb927b的信息
DEBUG market 2014-09-13 18:27:50 ./game/views.py views 299  修改dc4b7574的信息
DEBUG market 2014-09-13 18:27:56 ./game/views.py views 299  修改f2e209a2的信息
DEBUG market 2014-09-13 18:28:02 ./game/views.py views 299  修改f7493db2的信息
DEBUG market 2014-09-13 18:29:20 ./game/views.py views 299  修改19defbd9的信息
DEBUG market 2014-09-13 18:29:28 ./game/views.py views 299  修改291152fb的信息
DEBUG market 2014-09-13 18:29:35 ./game/views.py views 299  修改3204dd16的信息
DEBUG market 2014-09-13 18:29:44 ./game/views.py views 299  修改31f79e0a的信息
DEBUG market 2014-09-13 18:29:52 ./game/views.py views 299  修改659086c5的信息
DEBUG market 2014-09-13 18:30:01 ./game/views.py views 299  修改66975c95的信息
DEBUG market 2014-09-13 18:30:08 ./game/views.py views 299  修改7e6d9cc1的信息
DEBUG market 2014-09-13 18:30:16 ./game/views.py views 299  修改854cfc3b的信息
DEBUG market 2014-09-13 18:30:22 ./game/views.py views 299  修改94e31adf的信息
DEBUG market 2014-09-13 18:30:27 ./game/views.py views 299  修改a06b0584的信息
DEBUG market 2014-09-13 18:31:08 ./game/views.py views 299  修改a82047dc的信息
DEBUG market 2014-09-13 18:31:13 ./game/views.py views 299  修改aaff36dd的信息
DEBUG market 2014-09-13 18:31:22 ./game/views.py views 299  修改b7276996的信息
DEBUG market 2014-09-13 19:08:25 ./game/views.py views 299  修改b7276996的信息
DEBUG market 2014-09-13 19:08:28 ./game/views.py views 299  修改aaff36dd的信息
DEBUG market 2014-09-13 19:08:30 ./game/views.py views 299  修改a82047dc的信息
DEBUG market 2014-09-13 19:08:38 ./game/views.py views 299  修改c24da279的信息
DEBUG market 2014-09-13 19:08:43 ./game/views.py views 299  修改d133eca9的信息
DEBUG market 2014-09-13 19:09:47 ./game/views.py views 299  修改089d70cd的信息
DEBUG market 2014-09-13 19:09:53 ./game/views.py views 299  修改21b2ad01的信息
DEBUG market 2014-09-13 19:09:59 ./game/views.py views 299  修改2e405f19的信息
DEBUG market 2014-09-13 19:10:05 ./game/views.py views 299  修改5f2fe998的信息
DEBUG market 2014-09-13 19:10:10 ./game/views.py views 299  修改a8010652的信息
DEBUG market 2014-09-13 19:10:15 ./game/views.py views 299  修改aca81671的信息
